,client_id,gender,birth_date,district_id
4224,4467,F,1944-11-17,20
4225,4468,M,1944-05-04,20
4226,4469,F,1973-02-28,8
4227,4471,F,1975-06-11,64
4228,4472,M,1965-07-25,74
4229,4473,M,1944-12-27,1
4230,4474,F,1964-12-09,3
4231,4476,M,1927-01-13,3
4232,4477,M,1957-01-18,74
4233,4478,F,1952-05-14,74
4234,4479,F,1958-07-24,2
4235,4480,M,1963-03-30,74
4236,4481,M,1975-06-16,1
4237,4482,M,1979-01-17,56
4238,4483,F,1966-08-29,63
4239,4484,M,1955-04-11,37
4240,4485,M,1919-07-20,36
4241,4486,F,1914-06-14,36
4242,4487,M,1974-08-14,22
4243,4488,F,1971-04-03,22
4244,4489,M,1948-03-24,76
4245,4490,F,1956-02-18,76
4246,4491,F,1977-07-13,2
4247,4492,F,1965-09-08,16
4248,4493,M,1947-10-05,33
4249,4494,M,1952-11-09,54
4250,4495,M,1979-04-11,66
4251,4496,M,1971-02-19,10
4252,4497,F,1964-09-14,10
4253,4498,M,1931-12-28,31
4254,4499,F,1929-09-28,31
4255,4500,M,1924-08-12,17
4256,4501,F,1947-03-18,70
4257,4502,M,1932-01-10,21
4258,4503,F,1928-05-28,21
4259,4504,F,1965-11-24,33
4260,4505,M,1966-07-06,33
4261,4506,F,1954-11-30,11
4262,4507,M,1970-08-03,1
4263,4508,M,1921-11-14,54
4264,4509,F,1920-03-12,54
4265,4510,F,1938-12-28,34
4266,4511,F,1945-04-27,51
4267,4512,M,1963-10-19,1
4268,4514,M,1940-12-25,65
4269,4515,F,1920-09-28,59
4270,4516,F,1961-09-27,1
4271,4518,F,1952-04-04,39
4272,4519,F,1951-10-31,70
4273,4520,F,1957-06-28,1
4274,4521,M,1943-09-09,1
4275,4522,F,1950-11-01,68
4276,4523,M,1952-03-09,68
4277,4524,M,1957-07-14,77
4278,4525,F,1964-07-17,77
4279,4526,F,1970-04-24,70
4280,4527,F,1963-02-04,1
4281,4528,M,1922-01-09,28
4282,4529,M,1976-09-16,37
4283,4530,F,1984-09-18,37
4284,4531,F,1964-06-25,64
4285,4532,M,1953-10-09,39
4286,4533,M,1980-01-29,64
4287,4534,M,1954-12-24,38
4288,4535,F,1931-12-03,1
4289,4536,M,1947-10-14,41
4290,4539,M,1942-12-12,55
4291,4540,M,1936-01-16,69
4292,4541,F,1971-03-02,32
4293,4542,M,1954-02-06,29
4294,4543,M,1941-12-01,1
4295,4544,F,1955-06-13,52
4296,4545,F,1936-01-20,3
4297,4546,F,1951-04-20,23
4298,4547,F,1943-12-30,9
4299,4548,M,1958-01-05,7
4300,4549,F,1920-10-30,10
4301,4550,F,1942-10-17,72
4302,4551,M,1924-04-29,60
4303,4552,F,1919-02-28,60
4304,4553,F,1945-02-23,1
4305,4554,M,1937-07-24,70
4306,4555,M,1960-08-07,52
4307,4556,M,1970-05-31,74
4308,4557,F,1932-10-24,44
4309,4558,M,1928-09-27,44
4310,4559,F,1958-03-09,35
4311,4560,M,1963-10-20,9
4312,4561,F,1968-06-29,40
4313,4562,M,1965-10-11,25
4314,4563,F,1971-07-25,10
4315,4564,M,1975-08-25,10
4316,4565,M,1948-03-03,14
4317,4567,M,1937-02-12,70
4318,4568,M,1982-04-26,70
4319,4569,F,1971-07-09,6
4320,4570,F,1939-11-03,1
4321,4571,M,1967-11-07,1
4322,4572,F,1936-05-21,28
4323,4573,F,1955-10-12,5
4324,4574,F,1966-11-12,20
4325,4575,F,1964-09-20,36
4326,4576,M,1958-06-27,53
4327,4577,F,1949-07-25,64
4328,4578,M,1976-12-27,15
4329,4579,F,1939-07-01,74
4330,4580,F,1944-11-24,30
4331,4581,F,1956-06-16,1
4332,4582,M,1918-10-12,44
4333,4583,F,1941-08-24,61
4334,4584,F,1949-06-24,7
4335,4585,F,1948-09-10,9
4336,4586,M,1951-08-13,9
4337,4587,F,1978-05-06,36
4338,4588,F,1976-11-05,53
4339,4589,F,1976-09-15,2
4340,4590,M,1936-03-17,1
4341,4591,M,1933-08-19,43
4342,4592,F,1955-03-29,1
4343,4593,M,1932-07-03,72
4344,4594,M,1940-11-25,1
4345,4595,F,1940-11-29,1
4346,4596,F,1973-08-31,74
4347,4597,F,1952-05-19,1
4348,4598,F,1941-04-12,25
4349,4599,M,1947-12-05,25
4350,4600,M,1967-03-13,70
4351,4601,M,1935-04-02,1
4352,4602,F,1934-04-04,1
4353,4603,F,1946-07-26,69
4354,4604,M,1968-10-02,67
4355,4605,F,1980-09-09,18
4356,4606,M,1937-10-14,8
4357,4607,F,1976-11-16,74
4358,4608,M,1945-01-18,41
4359,4609,F,1976-12-19,7
4360,4610,F,1966-01-02,34
4361,4611,F,1953-05-10,1
4362,4612,F,1960-09-23,44
4363,4615,M,1951-07-31,56
4364,4617,M,1977-12-20,45
4365,4618,F,1972-03-27,45
4366,4619,F,1941-02-20,77
4367,4620,F,1940-11-01,54
4368,4621,M,1946-02-10,54
4369,4622,F,1972-05-25,50
4370,4623,M,1967-05-09,68
4371,4624,F,1966-05-24,48
4372,4625,M,1967-03-04,48
4373,4626,F,1947-11-24,3
4374,4627,M,1942-03-24,1
4375,4628,F,1938-05-31,1
4376,4629,M,1923-05-10,76
4377,4630,F,1915-09-27,76
4378,4631,F,1933-04-01,8
4379,4632,M,1928-04-18,1
4380,4633,F,1980-10-31,62
4381,4634,F,1940-03-09,67
4382,4635,M,1936-02-28,67
4383,4636,M,1977-09-22,48
4384,4637,M,1969-02-13,61
4385,4638,F,1968-02-26,33
4386,4639,M,1980-05-16,20
4387,4640,F,1956-05-07,75
4388,4641,M,1958-02-12,33
4389,4642,F,1960-08-03,33
4390,4643,F,1969-07-21,1
4391,4644,M,1931-01-19,20
4392,4647,M,1978-08-20,8
4393,4648,M,1964-01-24,33
4394,4649,F,1928-06-25,45
4395,4650,F,1965-07-15,54
4396,4651,M,1979-01-24,2
4397,4652,M,1962-02-26,53
4398,4653,F,1946-12-18,4
4399,4654,F,1950-02-15,2
4400,4655,M,1947-10-14,2
4401,4656,M,1942-09-16,1
4402,4657,M,1941-09-13,15
4403,4658,M,1935-10-11,33
4404,4659,F,1959-04-14,50
4405,4660,F,1975-07-06,60
4406,4661,F,1944-05-11,1
4407,4662,F,1927-02-10,1
4408,4663,M,1942-10-29,72
4409,4664,M,1921-08-05,38
4410,4665,F,1926-08-27,9
4411,4666,M,1928-06-12,9
4412,4667,M,1941-04-26,25
4413,4668,F,1938-06-25,25
4414,4670,F,1968-08-14,51
4415,4671,M,1972-07-27,51
4416,4672,M,1949-08-28,44
4417,4673,M,1952-08-16,69
4418,4674,F,1978-12-27,59
4419,4675,M,1975-10-02,23
4420,4677,F,1921-09-29,3
4421,4678,M,1968-12-06,21
4422,4679,M,1948-01-31,20
4423,4680,F,1979-05-24,72
4424,4681,F,1949-10-08,1
4425,4682,M,1953-08-11,1
4426,4683,M,1956-08-02,51
4427,4684,F,1953-03-05,1
4428,4685,M,1964-07-14,62
4429,4686,M,1944-07-02,39
4430,4687,F,1947-12-19,16
4431,4688,M,1940-09-11,16
4432,4689,M,1963-04-26,50
4433,4690,F,1962-08-26,66
4434,4691,M,1964-01-28,66
4435,4692,F,1955-04-06,76
4436,4693,M,1943-03-02,42
4437,4694,F,1943-04-15,42
4438,4695,M,1925-12-11,52
4439,4696,F,1933-04-12,52
4440,4697,F,1957-09-25,27
4441,4698,M,1963-03-31,45
4442,4699,F,1963-11-12,13
4443,4700,F,1937-06-15,70
4444,4701,M,1941-06-28,22
4445,4704,F,1955-04-29,12
4446,4705,M,1955-09-12,1
4447,4706,F,1943-07-11,58
4448,4707,M,1940-11-05,58
4449,4708,M,1950-07-14,18
4450,4709,M,1978-04-16,54
4451,4710,F,1961-05-09,52
4452,4711,M,1955-07-23,52
4453,4712,F,1960-06-06,37
4454,4713,F,1918-11-04,13
4455,4714,M,1911-08-20,13
4456,4715,F,1976-08-12,15
4457,4716,F,1933-08-02,10
4458,4717,M,1944-08-09,32
4459,4718,M,1932-11-22,2
4460,4719,M,1937-02-18,23
4461,4720,F,1946-05-06,33
4462,4721,F,1956-03-21,65
4463,4722,M,1972-01-28,8
4464,4723,F,1941-02-06,1
4465,4724,F,1973-10-14,53
4466,4725,M,1945-11-17,34
4467,4726,F,1952-07-04,34
4468,4727,F,1970-11-23,74
4469,4728,M,1970-10-31,74
4470,4729,M,1945-07-07,18
4471,4730,M,1920-05-04,68
4472,4731,F,1973-02-11,52
4473,4732,M,1918-03-17,70
4474,4733,M,1955-07-17,1
4475,4734,M,1925-03-21,72
4476,4735,F,1922-10-23,72
4477,4736,F,1943-05-28,56
4478,4737,F,1981-06-01,24
4479,4739,F,1960-03-08,37
4480,4740,M,1977-06-12,28
4481,4741,F,1929-07-29,74
4482,4742,F,1949-04-13,61
4483,4743,M,1956-09-25,61
4484,4744,M,1929-12-18,6
4485,4745,F,1948-08-04,68
4486,4746,F,1941-07-20,39
4487,4747,F,1922-04-27,76
4488,4748,M,1928-01-26,76
4489,4749,F,1948-01-19,57
4490,4750,M,1962-04-04,70
4491,4751,M,1973-01-08,35
4492,4752,M,1939-10-09,7
4493,4753,F,1934-02-18,7
4494,4754,F,1939-12-28,27
4495,4755,F,1954-09-05,71
4496,4756,F,1950-01-08,22
4497,4757,M,1945-10-09,22
4498,4758,F,1973-01-09,50
4499,4759,M,1980-02-21,50
4500,4760,M,1935-03-27,70
4501,4761,F,1934-11-28,70
4502,4762,F,1971-02-13,76
4503,4763,F,1944-02-23,77
4504,4764,M,1979-10-15,54
4505,4765,M,1935-03-06,48
4506,4766,M,1967-05-27,22
4507,4767,F,1918-09-21,26
4508,4768,F,1960-04-03,1
4509,4769,F,1923-01-23,22
4510,4770,M,1924-12-13,22
4511,4771,F,1961-01-07,64
4512,4772,F,1950-01-29,6
4513,4773,F,1952-06-13,33
4514,4774,M,1951-08-14,59
4515,4775,F,1948-07-22,59
4516,4776,M,1974-12-22,1
4517,4777,F,1929-06-23,64
4518,4778,M,1922-03-07,64
4519,4779,M,1978-02-10,52
4520,4780,F,1972-02-01,54
4521,4781,F,1966-08-15,9
4522,4782,M,1966-12-28,25
4523,4783,F,1978-10-16,31
4524,4784,F,1920-12-08,42
4525,4785,M,1921-10-06,42
4526,4786,M,1938-08-16,54
4527,4787,M,1962-03-12,36
4528,4788,F,1980-04-27,39
4529,4789,F,1940-09-26,24
4530,4790,M,1946-02-09,75
4531,4791,M,1936-02-15,51
4532,4792,F,1957-05-25,20
4533,4793,F,1946-02-15,55
4534,4794,F,1945-11-16,20
4535,4795,F,1925-09-18,74
4536,4796,M,1928-03-11,7
4537,4797,F,1940-09-03,59
4538,4798,F,1962-01-02,37
4539,4799,F,1946-03-20,75
4540,4800,M,1953-08-14,75
4541,4801,M,1978-11-25,23
4542,4802,M,1971-07-06,75
4543,4803,M,1945-08-07,45
4544,4804,F,1930-02-07,51
4545,4805,F,1935-03-13,1
4546,4806,F,1944-02-01,19
4547,4807,M,1948-12-28,25
4548,4808,F,1981-11-24,23
4549,4809,M,1930-11-01,19
4550,4810,F,1935-01-26,19
4551,4811,F,1971-03-26,77
4552,4812,M,1925-06-26,1
4553,4813,M,1968-10-25,43
4554,4814,M,1962-02-28,54
4555,4815,M,1970-09-17,15
4556,4816,F,1974-03-04,15
4557,4817,M,1969-09-04,12
4558,4818,M,1932-03-13,1
4559,4819,M,1964-04-13,62
4560,4820,F,1969-09-19,2
4561,4821,F,1939-06-08,35
4562,4822,M,1945-10-13,35
4563,4823,M,1982-04-16,7
4564,4824,M,1940-03-05,54
4565,4826,F,1977-12-27,25
4566,4831,M,1958-08-14,27
4567,4832,F,1957-01-09,56
4568,4833,F,1971-02-28,30
4569,4836,M,1952-12-31,49
4570,4837,F,1967-03-13,56
4571,4853,M,1939-03-01,58
4572,4861,F,1977-11-01,57
4573,4862,F,1943-11-23,1
4574,4863,F,1974-03-02,1
4575,4877,M,1957-02-19,45
4576,4882,M,1978-12-21,36
4577,4886,M,1979-12-09,23
4578,4892,M,1969-03-08,26
4579,4901,F,1950-05-08,72
4580,4904,F,1961-04-19,38
4581,4906,F,1976-10-19,64
4582,4907,M,1974-05-31,64
4583,4915,M,1963-07-19,40
4584,4916,M,1939-01-09,52
4585,4918,M,1968-05-06,11
4586,4919,F,1951-05-26,49
4587,4923,M,1962-07-02,66
4588,4925,M,1951-06-18,45
4589,4927,F,1955-03-16,72
4590,4928,M,1976-02-09,9
4591,4929,M,1943-07-30,74
4592,4930,M,1981-07-30,1
4593,4937,F,1960-11-09,54
4594,4941,F,1979-02-25,60
4595,4942,M,1959-07-05,38
4596,4944,M,1982-04-07,58
4597,4949,M,1982-10-20,54
4598,4956,M,1946-10-10,6
4599,4959,M,1979-04-25,77
4600,4961,M,1982-07-31,54
4601,4968,M,1938-05-26,50
4602,4969,F,1968-07-20,64
4603,4972,F,1977-07-13,70
4604,4974,F,1962-06-30,5
4605,4975,M,1961-10-21,5
4606,4976,M,1981-01-18,36
4607,4979,M,1937-06-28,7
4608,4989,M,1935-09-04,28
4609,4992,F,1972-07-14,55
4610,4993,F,1973-06-27,1
4611,4994,M,1978-06-21,1
4612,5002,F,1977-07-17,65
4613,5010,F,1950-09-08,42
4614,5012,F,1972-09-22,27
4615,5013,M,1980-09-15,1
4616,5016,F,1946-01-05,1
4617,5028,M,1976-04-10,28
4618,5030,M,1980-01-15,1
4619,5046,M,1937-08-22,1
4620,5050,M,1951-01-19,62
4621,5056,F,1957-02-04,67
4622,5067,F,1975-09-10,21
4623,5072,F,1981-03-24,1
4624,5081,F,1961-10-31,1
4625,5093,F,1949-04-12,55
4626,5107,F,1947-10-06,50
4627,5108,M,1944-05-22,50
4628,5111,M,1959-12-12,50
4629,5117,M,1975-03-21,52
4630,5126,M,1965-04-03,43
4631,5127,F,1975-04-05,33
4632,5128,M,1963-12-24,70
4633,5132,M,1967-10-21,51
4634,5133,F,1959-08-10,66
4635,5134,F,1967-07-19,58
4636,5137,M,1979-05-05,5
4637,5138,F,1974-08-05,45
4638,5141,F,1953-05-19,54
4639,5143,M,1973-03-09,77
4640,5144,F,1966-06-07,77
4641,5145,F,1950-10-31,26
4642,5149,M,1962-12-18,15
4643,5152,F,1975-09-09,43
4644,5159,M,1964-12-02,39
4645,5163,F,1957-10-28,43
4646,5164,M,1971-11-30,9
4647,5171,F,1956-09-23,64
4648,5175,F,1949-09-18,63
4649,5180,M,1943-12-20,1
4650,5189,F,1961-01-10,74
4651,5200,F,1960-04-23,33
4652,5201,M,1954-04-19,33
4653,5203,F,1945-09-08,61
4654,5204,M,1963-01-22,47
4655,5212,F,1946-10-12,72
4656,5213,M,1980-10-10,1
4657,5214,M,1976-09-12,47
4658,5215,F,1973-10-15,47
4659,5217,F,1940-07-16,74
4660,5223,F,1977-01-11,2
4661,5224,M,1949-07-24,29
4662,5232,F,1948-04-06,74
4663,5233,M,1967-10-30,66
4664,5236,M,1978-06-03,25
4665,5237,M,1977-08-03,1
4666,5240,M,1940-02-17,74
4667,5241,M,1978-06-26,63
4668,5243,M,1970-04-18,2
4669,5245,F,1942-03-18,38
4670,5246,M,1982-05-15,70
4671,5247,M,1943-04-14,47
4672,5249,F,1971-01-05,5
4673,5253,F,1946-10-07,69
4674,5254,M,1948-09-16,69
4675,5263,F,1962-02-27,1
4676,5273,M,1959-01-10,39
4677,5275,M,1950-05-21,28
4678,5277,F,1968-11-07,44
4679,5281,M,1941-12-24,73
4680,5283,M,1982-03-10,17
4681,5284,F,1971-09-24,51
4682,5287,M,1971-01-02,77
4683,5308,F,1974-07-09,41
4684,5312,M,1947-01-08,71
4685,5313,F,1947-01-16,71
4686,5318,M,1968-03-28,74
4687,5319,F,1964-09-23,74
4688,5320,F,1951-04-07,17
4689,5321,M,1950-02-01,17
4690,5322,F,1956-03-13,73
4691,5323,F,1976-02-17,14
4692,5325,F,1970-09-18,66
4693,5326,M,1967-08-12,66
4694,5333,F,1967-05-29,39
4695,5334,M,1935-12-29,48
4696,5337,M,1961-05-02,1
4697,5338,F,1966-05-25,1
4698,5347,M,1949-03-31,41
4699,5352,F,1976-08-18,40
4700,5353,F,1967-05-22,48
4701,5354,F,1967-01-05,30
4702,5358,M,1942-08-31,54
4703,5362,M,1939-12-09,47
4704,5364,M,1964-03-14,62
4705,5365,F,1971-05-01,62
4706,5366,F,1971-09-20,60
4707,5367,M,1979-06-06,60
4708,5374,M,1947-11-26,63
4709,5376,M,1970-01-23,14
4710,5379,M,1978-03-20,60
4711,5384,M,1935-07-21,73
4712,5385,M,1974-02-01,67
4713,5389,M,1968-08-31,17
4714,5392,F,1955-03-28,16
4715,5393,M,1955-12-03,4
4716,5395,M,1962-06-01,45
4717,5397,F,1969-07-30,72
4718,5398,M,1967-03-23,72
4719,5399,F,1972-12-27,24
4720,5402,F,1968-05-29,30
4721,5404,F,1976-09-18,58
4722,5409,M,1948-03-25,15
4723,5413,M,1946-04-10,33
4724,5420,M,1935-07-19,61
4725,5433,M,1975-09-24,50
4726,5441,M,1957-01-25,18
4727,5445,M,1952-09-16,69
4728,5450,M,1940-08-28,8
4729,5460,M,1961-10-01,63
4730,5461,F,1968-09-20,9
4731,5462,M,1963-09-08,9
4732,5468,F,1944-05-27,68
4733,5469,F,1979-03-02,63
4734,5472,M,1956-05-10,53
4735,5473,F,1968-08-09,70
4736,5478,M,1945-10-27,33
4737,5487,F,1947-09-17,56
4738,5517,M,1964-03-13,57
4739,5521,F,1973-05-15,9
4740,5526,M,1947-03-19,27
4741,5527,F,1941-11-28,27
4742,5530,M,1953-03-29,12
4743,5531,M,1979-05-15,4
4744,5539,M,1935-06-05,74
4745,5563,M,1976-01-01,1
4746,5565,F,1966-12-22,3
4747,5574,F,1970-09-12,9
4748,5579,M,1951-02-16,77
4749,5580,F,1952-03-01,77
4750,5606,M,1980-08-06,4
4751,5617,F,1958-08-01,56
4752,5618,F,1953-03-22,63
4753,5642,F,1957-11-04,70
4754,5684,F,1955-03-02,8
4755,5699,M,1950-10-08,73
4756,5701,F,1959-11-22,2
4757,5704,F,1975-10-09,66
4758,5722,F,1959-10-07,64
4759,5727,M,1953-02-24,54
4760,5736,M,1953-05-16,1
4761,5753,M,1948-05-23,39
4762,5760,M,1948-05-08,66
4763,5761,F,1941-05-11,66
4764,5774,F,1960-01-15,46
4765,5775,M,1955-03-10,46
4766,5788,M,1962-05-04,72
4767,5801,F,1979-12-10,26
4768,5826,M,1968-09-09,15
4769,5827,F,1975-01-28,15
4770,5858,M,1952-07-17,52
4771,5859,F,1945-01-29,52
4772,5860,M,1964-04-22,47
4773,5866,F,1978-04-03,67
4774,5873,F,1979-04-06,5
4775,5911,M,1935-10-03,14
4776,5928,F,1970-09-10,42
4777,5965,M,1951-04-10,50
4778,5977,M,1979-05-31,43
4779,5978,F,1944-01-27,33
4780,6001,M,1937-05-01,60
4781,6015,M,1973-11-21,54
4782,6033,M,1966-05-27,1
4783,6034,M,1939-08-15,20
4784,6039,F,1958-07-03,1
4785,6040,M,1963-04-10,1
4786,6042,M,1963-10-12,53
4787,6052,M,1949-04-06,40
4788,6067,F,1950-03-13,70
4789,6077,F,1980-04-30,54
4790,6112,F,1958-12-28,43
4791,6114,F,1940-02-15,66
4792,6115,F,1953-12-25,13
4793,6122,F,1968-02-16,6
4794,6144,F,1956-12-19,54
4795,6175,M,1964-05-17,72
4796,6178,F,1940-10-15,1
4797,6183,M,1963-11-16,1
4798,6185,F,1948-03-05,58
4799,6186,M,1952-05-27,58
4800,6191,M,1952-12-24,74
4801,6196,M,1943-03-09,68
4802,6235,M,1940-04-04,5
4803,6255,F,1946-01-01,54
4804,6256,M,1941-05-21,54
4805,6257,F,1942-08-20,75
4806,6272,M,1942-10-10,1
4807,6275,M,1956-12-30,13
4808,6299,M,1936-08-09,1
4809,6301,F,1949-03-08,55
4810,6317,F,1957-01-27,77
4811,6318,M,1950-03-05,77
4812,6342,M,1954-06-04,8
4813,6349,M,1972-12-03,72
4814,6359,M,1976-07-06,64
4815,6363,F,1973-10-20,4
4816,6366,M,1966-02-21,49
4817,6367,M,1970-04-28,44
4818,6383,M,1970-01-07,15
4819,6391,M,1952-01-30,34
4820,6408,M,1956-06-29,47
4821,6417,M,1950-01-07,40
4822,6422,M,1960-09-23,28
4823,6452,M,1942-07-17,64
4824,6468,M,1944-02-23,70
4825,6469,M,1953-03-16,4
4826,6473,F,1940-09-30,76
4827,6474,M,1934-11-30,76
4828,6478,M,1951-05-20,3
4829,6481,F,1958-12-24,1
4830,6485,F,1962-05-21,48
4831,6499,M,1963-02-01,44
4832,6501,M,1970-11-04,1
4833,6511,M,1953-08-07,47
4834,6544,M,1974-08-04,66
4835,6545,F,1978-09-09,66
4836,6546,F,1963-08-22,1
4837,6551,F,1948-08-12,24
4838,6552,M,1955-02-21,71
4839,6567,F,1978-11-21,5
4840,6571,F,1971-03-24,72
4841,6604,M,1948-07-26,72
4842,6610,M,1954-06-03,57
4843,6616,M,1953-06-18,1
4844,6619,F,1943-12-18,43
4845,6644,F,1959-09-06,1
4846,6691,M,1942-10-15,43
4847,6698,F,1952-07-13,43
4848,6729,M,1957-12-27,15
4849,6731,M,1943-11-26,13
4850,6749,F,1943-09-29,9
4851,6750,M,1946-06-04,9
4852,6753,M,1962-05-23,15
4853,6764,M,1944-04-12,19
4854,6789,M,1979-03-26,57
4855,6798,F,1948-08-03,61
4856,6803,F,1980-12-07,5
4857,6804,M,1981-06-07,5
4858,6827,M,1969-04-28,59
4859,6829,F,1963-12-24,10
4860,6844,F,1971-09-05,53
4861,6886,F,1942-03-13,66
4862,6892,F,1951-03-22,1
4863,6893,M,1944-01-14,1
4864,6895,M,1971-06-24,42
4865,6906,M,1949-09-25,64
4866,6922,F,1939-04-27,14
4867,6924,M,1967-08-23,17
4868,6936,F,1959-02-27,52
4869,6944,M,1970-03-13,43
4870,6946,F,1970-01-29,74
4871,6967,M,1953-12-17,44
4872,6978,M,1965-04-05,38
4873,6987,M,1968-01-29,1
4874,7010,M,1967-06-30,70
4875,7011,F,1961-04-14,70
4876,7043,M,1940-06-30,77
4877,7065,F,1971-07-07,5
4878,7100,F,1961-09-23,30
4879,7102,F,1967-07-20,75
4880,7112,M,1961-06-24,76
4881,7127,M,1957-09-29,3
4882,7150,F,1963-09-16,45
4883,7166,M,1964-05-13,15
4884,7186,F,1944-06-01,27
4885,7195,M,1962-09-11,50
4886,7234,M,1965-08-04,28
4887,7241,F,1957-09-06,57
4888,7286,F,1970-02-10,47
4889,7291,F,1940-12-02,77
4890,7299,M,1938-09-16,1
4891,7311,M,1949-05-18,56
4892,7324,F,1963-03-18,1
4893,7325,M,1975-01-24,24
4894,7327,M,1959-05-22,49
4895,7339,F,1974-02-28,19
4896,7348,F,1977-10-26,6
4897,7366,F,1973-04-12,29
4898,7390,M,1937-11-04,1
4899,7411,F,1963-01-25,54
4900,7412,M,1955-10-17,54
4901,7422,M,1958-11-26,74
4902,7423,F,1964-09-08,74
4903,7434,F,1942-04-04,34
4904,7435,F,1957-04-16,67
4905,7521,F,1960-02-09,74
4906,7567,M,1937-03-15,5
4907,7576,M,1962-07-10,38
4908,7586,F,1973-01-28,56
4909,7594,F,1949-04-07,64
4910,7614,M,1977-03-05,64
4911,7632,M,1948-01-11,1
4912,7672,M,1953-04-05,26
4913,7678,M,1962-04-07,3
4914,7683,M,1946-04-01,12
4915,7723,F,1966-06-14,48
4916,7724,M,1968-02-23,48
4917,7727,F,1958-06-13,31
4918,7753,F,1978-09-23,70
4919,7765,F,1958-02-24,1
4920,7772,F,1976-12-30,1
4921,7787,M,1951-07-10,34
4922,7796,F,1975-09-27,50
4923,7797,M,1970-07-30,50
4924,7800,F,1957-08-30,16
4925,7814,F,1976-01-06,61
4926,7815,F,1946-01-19,4
4927,7843,M,1966-05-11,6
4928,7855,F,1964-01-30,7
4929,7862,M,1965-10-17,74
4930,7863,M,1959-03-12,72
4931,7864,M,1935-12-14,34
4932,7914,F,1966-10-24,38
4933,7959,F,1978-06-29,1
4934,7970,M,1967-11-20,74
4935,7980,M,1976-08-08,16
4936,8013,M,1942-06-22,43
4937,8030,M,1967-07-19,1
4938,8064,F,1966-11-29,54
4939,8074,M,1958-10-07,61
4940,8076,F,1950-07-27,16
4941,8089,M,1965-04-06,35
4942,8091,M,1971-02-10,5
4943,8096,F,1979-11-02,38
4944,8105,M,1963-03-12,72
4945,8130,F,1976-05-08,62
4946,8200,F,1944-05-31,1
4947,8217,M,1978-08-02,69
4948,8276,F,1979-06-08,43
4949,8287,M,1936-09-26,14
4950,8295,F,1951-01-23,15
4951,8327,F,1945-08-31,48
4952,8333,M,1966-02-01,60
4953,8342,M,1979-07-30,76
4954,8356,M,1969-09-04,3
4955,8359,M,1979-12-06,74
4956,8362,F,1975-09-15,74
4957,8366,F,1960-05-21,41
4958,8392,F,1966-05-08,36
4959,8393,M,1966-05-06,36
4960,8432,F,1968-01-06,38
4961,8433,M,1961-09-11,38
4962,8463,M,1947-09-04,75
4963,8489,F,1952-12-27,75
4964,8502,M,1943-04-19,51
4965,8506,F,1979-12-25,69
4966,8510,M,1947-05-24,55
4967,8548,F,1945-05-10,57
4968,8568,F,1971-12-03,1
4969,8571,M,1935-10-26,54
4970,8598,F,1957-12-31,46
4971,8610,F,1948-05-02,55
4972,8611,M,1948-10-26,55
4973,8615,F,1939-04-13,12
4974,8636,F,1941-11-12,71
4975,8661,F,1954-05-11,1
4976,8666,F,1971-08-28,7
4977,8667,F,1967-02-12,77
4978,8670,F,1943-01-07,5
4979,8677,M,1955-08-14,49
4980,8678,F,1962-07-12,49
4981,8692,F,1953-07-07,71
4982,8726,M,1953-08-10,10
4983,8737,F,1948-04-11,17
4984,8738,M,1948-07-10,17
4985,8764,F,1940-07-07,70
4986,8777,F,1953-04-11,11
4987,9173,M,1945-02-04,1
4988,9174,F,1940-10-09,1
4989,9196,F,1939-04-23,21
4990,9202,M,1962-02-09,68
4991,9217,F,1940-01-30,19
4992,9226,F,1939-12-25,64
4993,9231,F,1972-09-24,29
4994,9236,F,1956-05-07,31
4995,9250,M,1963-01-14,1
4996,9273,F,1955-08-26,39
4997,9274,M,1958-04-05,39
4998,9276,M,1946-11-06,4
4999,9313,F,1960-04-17,9
5000,9316,F,1958-10-26,63
5001,9340,M,1967-08-22,54
5002,9346,M,1972-12-10,43
5003,9362,F,1973-07-19,56
5004,9366,M,1975-06-26,72
5005,9370,M,1975-12-20,59
5006,9403,M,1974-03-22,16
5007,9417,M,1949-03-08,21
5008,9418,M,1950-04-10,1
5009,9419,F,1950-11-09,1
5010,9427,F,1970-11-09,62
5011,9428,M,1965-05-09,62
5012,9433,F,1945-03-22,72
5013,9450,F,1943-10-11,68
5014,9451,M,1942-05-05,68
5015,9456,F,1941-12-07,40
5016,9457,M,1978-09-26,46
5017,9458,F,1973-11-21,46
5018,9505,M,1958-08-21,1
5019,9546,F,1955-11-02,50
5020,9555,F,1947-05-15,13
5021,9569,F,1950-07-18,19
5022,9582,F,1942-04-14,2
5023,9593,F,1968-01-28,74
5024,9606,M,1949-02-16,52
5025,9611,M,1958-05-27,23
5026,9616,M,1962-09-19,74
5027,9641,M,1945-01-26,64
5028,9642,F,1937-09-03,64
5029,9663,M,1945-09-24,19
5030,9664,F,1944-11-13,19
5031,9670,M,1948-05-04,38
5032,9675,F,1970-02-19,60
5033,9680,M,1977-08-21,36
5034,9702,F,1951-11-16,33
5035,9715,F,1977-11-30,35
5036,9717,F,1952-11-10,52
5037,9718,M,1959-02-03,52
5038,9721,M,1954-12-05,34
5039,9755,F,1951-06-05,23
5040,9760,M,1969-02-17,27
5041,9775,M,1960-06-23,70
5042,9776,F,1961-03-05,70
5043,9798,F,1950-03-02,69
5044,9820,F,1968-01-21,59
5045,9833,M,1964-09-21,51
